UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
131888	-	-	Date M25 first reported (other joint disorders, not elsewhere classified)	Date M25 first reported (other joint disorders, not elsewhere classified) (UKB data field 131888)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131889	-	-	Source of report of M25 (other joint disorders, not elsewhere classified)	Source of report of M25 (other joint disorders, not elsewhere classified) (UKB data field 131889)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131890	-	-	Date M30 first reported (polyarteritis nodosa and related conditions)	Date M30 first reported (polyarteritis nodosa and related conditions) (UKB data field 131890)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131891	-	-	Source of report of M30 (polyarteritis nodosa and related conditions)	Source of report of M30 (polyarteritis nodosa and related conditions) (UKB data field 131891)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131892	-	-	Date M31 first reported (other necrotising vasculopathies)	Date M31 first reported (other necrotising vasculopathies) (UKB data field 131892)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131893	-	-	Source of report of M31 (other necrotising vasculopathies)	Source of report of M31 (other necrotising vasculopathies) (UKB data field 131893)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131894	-	-	Date M32 first reported (systemic lupus erythematosus)	Date M32 first reported (systemic lupus erythematosus) (UKB data field 131894)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131895	-	-	Source of report of M32 (systemic lupus erythematosus)	Source of report of M32 (systemic lupus erythematosus) (UKB data field 131895)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131896	-	-	Date M33 first reported (dermatopolymyositis)	Date M33 first reported (dermatopolymyositis) (UKB data field 131896)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131897	-	-	Source of report of M33 (dermatopolymyositis)	Source of report of M33 (dermatopolymyositis) (UKB data field 131897)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131898	-	-	Date M34 first reported (systemic sclerosis)	Date M34 first reported (systemic sclerosis) (UKB data field 131898)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131899	-	-	Source of report of M34 (systemic sclerosis)	Source of report of M34 (systemic sclerosis) (UKB data field 131899)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131900	-	-	Date M35 first reported (other systemic involvement of connective tissue)	Date M35 first reported (other systemic involvement of connective tissue) (UKB data field 131900)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131902	-	-	Date M36 first reported (systemic disorders of connective tissue in diseases classified elsewhere)	Date M36 first reported (systemic disorders of connective tissue in diseases classified elsewhere) (UKB data field 131902)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131903	-	-	Source of report of M36 (systemic disorders of connective tissue in diseases classified elsewhere)	Source of report of M36 (systemic disorders of connective tissue in diseases classified elsewhere) (UKB data field 131903)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131904	-	-	Date M40 first reported (kyphosis and lordosis)	Date M40 first reported (kyphosis and lordosis) (UKB data field 131904)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131905	-	-	Source of report of M40 (kyphosis and lordosis)	Source of report of M40 (kyphosis and lordosis) (UKB data field 131905)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131906	-	-	Date M41 first reported (scoliosis)	Date M41 first reported (scoliosis) (UKB data field 131906)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131907	-	-	Source of report of M41 (scoliosis)	Source of report of M41 (scoliosis) (UKB data field 131907)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131908	-	-	Date M42 first reported (spinal osteochondrosis)	Date M42 first reported (spinal osteochondrosis) (UKB data field 131908)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131909	-	-	Source of report of M42 (spinal osteochondrosis)	Source of report of M42 (spinal osteochondrosis) (UKB data field 131909)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131910	-	-	Date M43 first reported (other deforming dorsopathies)	Date M43 first reported (other deforming dorsopathies) (UKB data field 131910)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131911	-	-	Source of report of M43 (other deforming dorsopathies)	Source of report of M43 (other deforming dorsopathies) (UKB data field 131911)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131912	-	-	Date M45 first reported (ankylosing spondylitis)	Date M45 first reported (ankylosing spondylitis) (UKB data field 131912)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131914	-	-	Date M46 first reported (other inflammatory spondylopathies)	Date M46 first reported (other inflammatory spondylopathies) (UKB data field 131914)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131915	-	-	Source of report of M46 (other inflammatory spondylopathies)	Source of report of M46 (other inflammatory spondylopathies) (UKB data field 131915)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131916	-	-	Date M47 first reported (spondylosis)	Date M47 first reported (spondylosis) (UKB data field 131916)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131917	-	-	Source of report of M47 (spondylosis)	Source of report of M47 (spondylosis) (UKB data field 131917)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131918	-	-	Date M48 first reported (other spondylopathies)	Date M48 first reported (other spondylopathies) (UKB data field 131918)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131919	-	-	Source of report of M48 (other spondylopathies)	Source of report of M48 (other spondylopathies) (UKB data field 131919)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131920	-	-	Date M49 first reported (spondylopathies in diseases classified elsewhere)	Date M49 first reported (spondylopathies in diseases classified elsewhere) (UKB data field 131920)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131921	-	-	Source of report of M49 (spondylopathies in diseases classified elsewhere)	Source of report of M49 (spondylopathies in diseases classified elsewhere) (UKB data field 131921)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
131922	-	-	Date M50 first reported (cervical disk disorders)	Date M50 first reported (cervical disk disorders) (UKB data field 131922)	EFO_0000408	disease	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_disease	ukb_field_supplement_generic_disease		yes	ukb_field_supplement_cache_generated
